Order_ID,Order_Date,Ship_Date,Customer_ID,Gender,Age,Region,Category,Freight_Mode,Quantity,Unit_Price,Discount_Pct,Original_Amount,Sales,COGS,Freight_Cost,Profit,Profit_Margin_Pct,Delivery_Days,Year,Month,Month_Name,Age_Group,Low_Margin
722,2023-07-14,2023-07-15,CUST722,Male,20,East,Beauty,Standard,3,300,20.0,900,720.0,345.6,63.94,310.46,43.12,6,2023,7,Jul,18-25,False
723,2023-06-17,2023-06-18,CUST723,Female,54,West,Beauty,Express,4,50,5.0,200,190.0,91.2,244.86,-146.06,-76.87,1,2023,6,Jun,46-55,True
724,2023-04-19,2023-04-21,CUST724,Male,61,North,Clothing,Economy,3,50,25.0,150,112.5,61.88,21.37,29.25,26.0,13,2023,4,Apr,56-64,True
725,2023-08-21,2023-08-24,CUST725,Male,61,North,Electronics,Express,1,300,0.0,300,300.0,186.0,45.92,68.08,22.69,2,2023,8,Aug,56-64,True
726,2023-06-17,2023-06-19,CUST726,Male,47,North,Clothing,Priority,4,300,25.0,1200,900.0,495.0,104.71,300.29,33.37,4,2023,6,Jun,46-55,False
727,2023-06-22,2023-06-23,CUST727,Male,55,East,Beauty,Standard,3,300,15.0,900,765.0,367.2,27.35,370.45,48.42,8,2023,6,Jun,46-55,False
728,2023-07-14,2023-07-15,CUST728,Male,51,East,Electronics,Standard,3,50,15.0,150,127.5,79.05,35.64,12.81,10.05,6,2023,7,Jul,46-55,True
729,2023-05-23,2023-05-26,CUST729,Male,29,North,Clothing,Economy,4,300,0.0,1200,1200.0,660.0,20.88,519.12,43.26,14,2023,5,May,26-35,False
731,2023-05-10,2023-05-13,CUST731,Male,54,East,Clothing,Economy,4,500,15.0,2000,1700.0,935.0,38.91,726.09,42.71,8,2023,5,May,46-55,False
732,2023-02-11,2023-02-13,CUST732,Male,61,North,Electronics,Standard,2,500,5.0,1000,950.0,589.0,32.11,328.89,34.62,9,2023,2,Feb,56-64,False
733,2023-08-29,2023-09-01,CUST733,Male,34,North,Beauty,Standard,1,30,10.0,30,27.0,12.96,8.98,5.06,18.74,11,2023,8,Aug,26-35,True
734,2023-01-10,2023-01-13,CUST734,Female,27,West,Clothing,Standard,1,30,10.0,30,27.0,14.85,24.28,-12.13,-44.93,11,2023,1,Jan,26-35,True
735,2023-10-04,2023-10-05,CUST735,Female,64,South,Clothing,Priority,4,500,0.0,2000,2000.0,1100.0,173.81,726.19,36.31,4,2023,10,Oct,56-64,False
736,2023-01-27,2023-01-28,CUST736,Male,29,East,Clothing,Standard,4,25,0.0,100,100.0,55.0,85.39,-40.39,-40.39,6,2023,1,Jan,26-35,True
737,2023-06-29,2023-07-02,CUST737,Female,33,West,Clothing,Economy,1,50,10.0,50,45.0,24.75,11.92,8.33,18.51,9,2023,6,Jun,26-35,True
738,2023-04-25,2023-04-28,CUST738,Male,41,North,Clothing,Express,2,50,10.0,100,90.0,49.5,103.56,-63.06,-70.07,2,2023,4,Apr,36-45,True
739,2023-11-29,2023-11-30,CUST739,Male,36,North,Beauty,Economy,1,25,20.0,25,20.0,9.6,11.66,-1.26,-6.3,9,2023,11,Nov,36-45,True
740,2023-02-05,2023-02-08,CUST740,Female,25,West,Beauty,Standard,4,50,,200,190.0,91.2,37.14,61.66,32.45,6,2023,2,Feb,18-25,False
741,2023-11-30,2023-12-02,CUST741,Male,48,East,Clothing,Economy,1,300,0.0,300,300.0,165.0,6.29,128.71,42.9,14,2023,11,Nov,46-55,False
742,2023-01-21,2023-01-23,CUST742,Female,38,South,Electronics,Priority,4,500,0.0,2000,2000.0,1240.0,96.34,663.66,33.18,5,2023,1,Jan,36-45,False
743,2023-01-16,2023-01-18,CUST743,Female,34,South,Beauty,Priority,4,500,20.0,2000,1600.0,768.0,93.15,738.85,46.18,5,2023,1,Jan,26-35,False
744,2023-05-07,2023-05-10,CUST744,Male,40,North,Electronics,Priority,1,25,,25,20.0,12.4,21.8,-14.2,-71.0,5,2023,5,May,36-45,True
745,2023-04-13,2023-04-14,CUST745,Male,54,East,Beauty,Priority,2,50,0.0,100,100.0,48.0,69.61,-17.61,-17.61,4,2023,4,Apr,46-55,True
747,2023-11-15,2023-11-18,CUST747,Male,23,East,Beauty,Standard,1,30,25.0,30,22.5,10.8,17.83,-6.13,-27.24,11,2023,11,Nov,18-25,True
748,2023-03-20,2023-03-21,CUST748,Male,25,East,Clothing,Standard,3,50,5.0,150,142.5,78.38,31.5,32.62,22.89,8,2023,3,Mar,18-25,True
749,2023-05-03,2023-05-04,CUST749,Male,42,North,Beauty,Economy,1,30,10.0,30,27.0,12.96,10.3,3.74,13.85,19,2023,5,May,36-45,True
751,2023-08-31,2023-09-02,CUST751,Female,42,West,Clothing,Priority,2,25,0.0,50,50.0,27.5,56.96,-34.46,-68.92,4,2023,8,Aug,36-45,True
752,2023-12-09,2023-12-12,CUST752,Male,29,North,Clothing,Express,2,50,10.0,100,90.0,49.5,113.93,-73.43,-81.59,1,2023,12,Dec,26-35,True
753,2023-02-28,2023-03-01,CUST753,Female,32,South,Clothing,Standard,1,30,10.0,30,27.0,14.85,12.42,-0.27,-1.0,10,2023,2,Feb,26-35,True
754,2023-10-16,2023-10-19,CUST754,Female,43,South,Electronics,Standard,4,25,0.0,100,100.0,62.0,55.47,-17.47,-17.47,7,2023,10,Oct,36-45,True
756,2023-08-27,2023-08-29,CUST756,Female,62,South,Electronics,Express,4,300,0.0,1200,1200.0,744.0,166.48,289.52,24.13,1,2023,8,Aug,56-64,True
757,2023-12-25,2023-12-26,CUST757,Female,43,South,Electronics,Standard,4,300,20.0,1200,960.0,595.2,63.96,300.84,31.34,11,2023,12,Dec,36-45,False
759,2023-07-08,2023-07-11,CUST759,Male,49,North,Electronics,Standard,2,50,0.0,100,100.0,62.0,40.06,-2.06,-2.06,9,2023,7,Jul,46-55,True
760,2023-03-27,2023-03-28,CUST760,Male,27,East,Beauty,Express,1,500,20.0,500,400.0,192.0,32.49,175.51,43.88,2,2023,3,Mar,26-35,False
761,2023-11-07,2023-11-10,CUST761,Female,33,West,Clothing,Standard,1,500,10.0,500,450.0,247.5,10.5,192.0,42.67,7,2023,11,Nov,26-35,False
762,2023-11-07,2023-11-08,CUST762,Female,24,South,Electronics,Priority,2,25,15.0,50,42.5,26.35,36.42,-20.27,-47.69,5,2023,11,Nov,18-25,True
763,2023-02-28,2023-03-03,CUST763,Male,34,North,Clothing,Standard,2,25,20.0,50,40.0,22.0,37.45,-19.45,-48.62,9,2023,2,Feb,26-35,True
765,2023-06-09,2023-06-12,CUST765,Male,43,North,Clothing,Standard,4,50,,200,160.0,88.0,41.13,30.87,19.29,8,2023,6,Jun,36-45,True
766,2023-02-25,2023-02-28,CUST766,Male,38,East,Electronics,Standard,3,300,0.0,900,900.0,558.0,72.85,269.15,29.91,11,2023,2,Feb,36-45,True
767,2023-10-24,2023-10-26,CUST767,Male,39,North,Beauty,Standard,3,25,25.0,75,56.25,27.0,51.01,-21.76,-38.68,9,2023,10,Oct,36-45,True
769,2023-06-09,2023-06-10,CUST769,Female,31,West,Electronics,Priority,4,30,20.0,120,96.0,59.52,126.07,-89.59,-93.32,3,2023,6,Jun,26-35,True
770,2023-10-22,2023-10-24,CUST770,Male,32,North,Clothing,Standard,1,50,25.0,50,37.5,20.62,19.55,-2.67,-7.12,7,2023,10,Oct,26-35,True
771,2023-12-13,2023-12-15,CUST771,Male,24,North,Electronics,Priority,2,25,0.0,50,50.0,31.0,40.12,-21.12,-42.24,4,2023,12,Dec,18-25,True
772,2023-07-12,2023-07-15,CUST772,Male,26,North,Electronics,Economy,1,30,0.0,30,30.0,18.6,5.47,5.93,19.77,8,2023,7,Jul,26-35,True
773,2023-07-23,2023-07-25,CUST773,Male,25,North,Electronics,Priority,4,500,25.0,2000,1500.0,930.0,159.15,410.85,27.39,5,2023,7,Jul,18-25,True
774,2023-04-12,2023-04-15,CUST774,Female,40,West,Clothing,Standard,2,25,,50,37.5,20.62,31.63,-14.75,-39.33,11,2023,4,Apr,36-45,True
776,2023-10-31,2023-11-03,CUST776,Male,35,North,Clothing,Standard,3,30,5.0,90,85.5,47.03,46.07,-7.6,-8.89,8,2023,10,Oct,26-35,True
777,2023-12-20,2023-12-22,CUST777,Male,48,North,Electronics,Standard,3,50,10.0,150,135.0,83.7,26.24,25.06,18.56,10,2023,12,Dec,46-55,True
778,2023-11-18,2023-11-19,CUST778,Female,47,West,Beauty,Economy,4,25,0.0,100,100.0,48.0,17.97,34.03,34.03,18,2023,11,Nov,46-55,False
779,2023-05-05,2023-05-08,CUST779,Female,56,West,Electronics,Standard,2,500,0.0,1000,1000.0,620.0,31.15,348.85,34.89,8,2023,5,May,56-64,False
781,2023-12-23,2023-12-24,CUST781,Male,35,North,Beauty,Priority,1,500,25.0,500,375.0,180.0,19.35,175.65,46.84,5,2023,12,Dec,26-35,False
782,2023-06-04,2023-06-06,CUST782,Male,59,East,Clothing,Priority,3,300,0.0,900,900.0,495.0,122.34,282.66,31.41,5,2023,6,Jun,56-64,False
783,2023-12-17,2023-12-18,CUST783,Female,56,West,Clothing,Express,1,300,25.0,300,225.0,123.75,69.25,32.0,14.22,1,2023,12,Dec,56-64,True
784,2023-11-04,2023-11-06,CUST784,Female,34,West,Electronics,Standard,1,500,25.0,500,375.0,232.5,21.48,121.02,32.27,8,2023,11,Nov,26-35,False
785,2023-03-03,2023-03-04,CUST785,Female,31,South,Beauty,Standard,4,50,0.0,200,200.0,96.0,90.06,13.94,6.97,8,2023,3,Mar,26-35,True
787,2023-01-22,2023-01-23,CUST787,Male,41,East,Electronics,Standard,1,25,0.0,25,25.0,15.5,24.33,-14.83,-59.32,10,2023,1,Jan,36-45,True
788,2023-06-27,2023-06-30,CUST788,Female,52,West,Beauty,Standard,3,300,0.0,900,900.0,432.0,34.04,433.96,48.22,7,2023,6,Jun,46-55,False
789,2023-09-30,2023-10-03,CUST789,Female,61,West,Clothing,Standard,4,500,0.0,2000,2000.0,1100.0,96.7,803.3,40.16,6,2023,9,Sep,56-64,False
790,2023-08-08,2023-08-09,CUST790,Male,62,East,Clothing,Standard,1,25,10.0,25,22.5,12.38,24.91,-14.79,-65.73,6,2023,8,Aug,56-64,True
791,2023-12-05,2023-12-08,CUST791,Female,51,South,Beauty,Standard,1,25,25.0,25,18.75,9.0,20.1,-10.35,-55.2,10,2023,12,Dec,46-55,True
792,2023-07-09,2023-07-10,CUST792,Female,20,West,Beauty,Standard,1,50,15.0,50,42.5,20.4,24.68,-2.58,-6.07,11,2023,7,Jul,18-25,True
794,2023-09-17,2023-09-20,CUST794,Female,60,West,Beauty,Priority,1,300,0.0,300,300.0,144.0,25.01,130.99,43.66,5,2023,9,Sep,56-64,False
795,2023-11-28,2023-12-01,CUST795,Male,57,North,Electronics,Priority,1,300,0.0,300,300.0,186.0,29.8,84.2,28.07,3,2023,11,Nov,56-64,True
796,2023-06-24,2023-06-26,CUST796,Male,43,East,Beauty,Standard,4,30,0.0,120,120.0,57.6,72.36,-9.96,-8.3,9,2023,6,Jun,36-45,True
797,2023-01-07,2023-01-10,CUST797,Male,40,,Clothing,Standard,3,25,0.0,75,75.0,41.25,27.73,6.02,8.03,6,2023,1,Jan,36-45,True
798,2023-08-04,2023-08-06,CUST798,Male,61,East,Clothing,Standard,1,50,25.0,50,37.5,20.62,18.58,-1.7,-4.53,6,2023,8,Aug,56-64,True
799,2023-09-08,2023-09-11,CUST799,Male,56,North,Electronics,Priority,2,50,10.0,100,90.0,55.8,88.98,-54.78,-60.87,4,2023,9,Sep,56-64,True
800,2023-02-24,2023-02-25,CUST800,Male,32,East,Clothing,Priority,4,300,0.0,1200,1200.0,660.0,92.53,447.47,37.29,4,2023,2,Feb,26-35,False
801,2023-08-10,2023-08-13,CUST801,Male,21,North,Clothing,Standard,4,50,5.0,200,190.0,104.5,85.9,-0.4,-0.21,10,2023,8,Aug,18-25,True
802,2023-07-05,2023-07-06,CUST802,Female,46,South,Beauty,Economy,1,30,5.0,30,28.5,13.68,11.17,3.65,12.81,10,2023,7,Jul,46-55,True
803,2023-11-22,2023-11-23,CUST803,Male,39,North,Clothing,Standard,4,25,15.0,100,85.0,46.75,96.17,-57.92,-68.14,11,2023,11,Nov,36-45,True
805,2023-12-29,2023-12-31,CUST805,Female,30,South,Beauty,Priority,3,500,0.0,1500,1500.0,720.0,96.24,683.76,45.58,4,2023,12,Dec,26-35,False
806,2023-03-20,2023-03-23,CUST806,Female,35,West,Beauty,Economy,3,300,0.0,900,900.0,432.0,35.39,432.61,48.07,9,2023,3,Mar,26-35,False
807,2023-08-11,2023-08-12,CUST807,Female,50,West,Electronics,Priority,4,50,15.0,200,170.0,105.4,153.79,-89.19,-52.46,5,2023,8,Aug,46-55,True
808,2023-04-01,2023-04-02,CUST808,Male,33,North,Beauty,Priority,4,500,,2000,1900.0,912.0,89.46,898.54,47.29,4,2023,4,Apr,26-35,False
809,2023-09-25,2023-09-27,CUST809,Female,62,,Beauty,Standard,2,50,0.0,100,100.0,48.0,32.21,19.79,19.79,7,2023,9,Sep,56-64,True
811,2023-05-19,2023-05-22,CUST811,Male,61,East,Beauty,Standard,2,25,15.0,50,42.5,20.4,24.41,-2.31,-5.44,9,2023,5,May,56-64,True
812,2023-11-12,2023-11-14,CUST812,Male,19,East,Electronics,Economy,3,25,0.0,75,75.0,46.5,26.3,2.2,2.93,9,2023,11,Nov,18-25,True
813,2023-10-03,2023-10-05,CUST813,Male,52,North,Electronics,Express,3,50,0.0,150,150.0,93.0,169.99,-112.99,-75.33,2,2023,10,Oct,46-55,True
814,2023-09-05,2023-09-08,CUST814,Female,59,West,Clothing,Priority,1,500,10.0,500,450.0,247.5,22.39,180.11,40.02,4,2023,9,Sep,56-64,False
816,2023-08-12,2023-08-15,CUST816,Male,47,North,Beauty,Priority,2,500,5.0,1000,950.0,456.0,77.67,416.33,43.82,5,2023,8,Aug,46-55,False
817,2023-10-31,2023-11-03,CUST817,Male,30,North,Beauty,Express,4,50,0.0,200,200.0,96.0,199.82,-95.82,-47.91,1,2023,10,Oct,26-35,True
818,2023-05-18,2023-05-19,CUST818,Male,30,East,Electronics,Priority,1,500,25.0,500,375.0,232.5,18.33,124.17,33.11,5,2023,5,May,26-35,False
819,2023-06-15,2023-06-16,CUST819,Female,35,West,Beauty,Standard,2,50,0.0,100,100.0,48.0,16.31,35.69,35.69,10,2023,6,Jun,26-35,False
820,2023-05-06,2023-05-09,CUST820,Male,49,North,Electronics,Standard,4,50,20.0,200,160.0,99.2,56.28,4.52,2.82,11,2023,5,May,46-55,True
821,2023-02-14,2023-02-17,CUST821,Male,49,East,Electronics,Standard,1,300,20.0,300,240.0,148.8,23.75,67.45,28.1,6,2023,2,Feb,46-55,True
822,2023-05-23,2023-05-26,CUST822,Female,52,West,Beauty,Standard,3,50,15.0,150,127.5,61.2,35.66,30.64,24.03,9,2023,5,May,46-55,True
823,2023-08-19,2023-08-22,CUST823,Female,56,South,Electronics,Economy,2,50,25.0,100,75.0,46.5,17.42,11.08,14.77,15,2023,8,Aug,56-64,True
824,2023-05-05,2023-05-08,CUST824,Male,63,East,Clothing,Standard,4,30,0.0,120,120.0,66.0,47.1,6.9,5.75,8,2023,5,May,56-64,True
825,2023-08-26,2023-08-29,CUST825,Female,46,West,Beauty,Economy,1,25,10.0,25,22.5,10.8,5.9,5.8,25.78,15,2023,8,Aug,46-55,True
826,2023-10-19,2023-10-21,CUST826,Female,46,West,Clothing,Standard,1,300,0.0,300,300.0,165.0,22.42,112.58,37.53,10,2023,10,Oct,46-55,False
827,2023-11-09,2023-11-12,CUST827,Male,61,East,Beauty,Standard,3,300,5.0,900,855.0,410.4,61.17,383.43,44.85,11,2023,11,Nov,56-64,False
828,2023-12-09,2023-12-11,CUST828,Female,33,South,Electronics,Priority,4,300,20.0,1200,960.0,595.2,82.3,282.5,29.43,4,2023,12,Dec,26-35,True
829,2023-07-14,2023-07-16,CUST829,Male,61,East,Beauty,Priority,3,30,10.0,90,81.0,38.88,88.72,-46.6,-57.53,5,2023,7,Jul,56-64,True
830,2023-06-22,2023-06-25,CUST830,Female,64,West,Clothing,Express,3,50,5.0,150,142.5,78.38,93.5,-29.38,-20.62,2,2023,6,Jun,56-64,True
832,2023-09-11,2023-09-13,CUST832,Male,47,North,Beauty,Priority,4,500,0.0,2000,2000.0,960.0,143.54,896.46,44.82,3,2023,9,Sep,46-55,False
833,2023-06-16,2023-06-18,CUST833,Male,42,East,Beauty,Standard,4,50,25.0,200,150.0,72.0,40.06,37.94,25.29,10,2023,6,Jun,36-45,True
834,2023-04-04,2023-04-07,CUST834,Female,56,West,Beauty,Economy,2,30,15.0,60,51.0,24.48,11.2,15.32,30.04,11,2023,4,Apr,56-64,False
835,2023-09-07,2023-09-10,CUST835,Male,37,North,Clothing,Economy,4,50,0.0,200,200.0,110.0,26.32,63.68,31.84,12,2023,9,Sep,36-45,False
836,2023-04-19,2023-04-21,CUST836,Female,22,West,Clothing,Priority,1,50,0.0,50,50.0,27.5,42.83,-20.33,-40.66,4,2023,4,Apr,18-25,True
837,2023-07-01,2023-07-03,CUST837,Male,18,East,Beauty,Standard,3,30,10.0,90,81.0,38.88,74.66,-32.54,-40.17,11,2023,7,Jul,18-25,True
838,2023-05-13,2023-05-15,CUST838,Male,47,North,Electronics,Priority,2,300,15.0,600,510.0,316.2,38.43,155.37,30.46,5,2023,5,May,46-55,False
839,2023-06-24,2023-06-25,CUST839,Female,20,West,Electronics,Standard,4,300,10.0,1200,1080.0,669.6,83.75,326.65,30.25,7,2023,6,Jun,18-25,False
840,2023-05-24,2023-05-26,CUST840,Male,62,North,Clothing,Standard,2,25,15.0,50,42.5,23.38,28.64,-9.52,-22.4,11,2023,5,May,56-64,True
841,2023-11-02,2023-11-03,CUST841,Male,31,East,Electronics,Standard,4,25,25.0,100,75.0,46.5,58.69,-30.19,-40.25,11,2023,11,Nov,26-35,True
842,2023-12-26,2023-12-29,CUST842,Female,47,West,Clothing,Express,2,300,20.0,600,480.0,264.0,120.34,95.66,19.93,2,2023,12,Dec,46-55,True
843,2023-05-22,2023-05-25,CUST843,Male,21,North,Beauty,Economy,3,500,10.0,1500,1350.0,648.0,33.8,668.2,49.5,14,2023,5,May,18-25,False
844,2023-10-12,2023-10-14,CUST844,Male,35,East,Clothing,Priority,3,50,0.0,150,150.0,82.5,131.03,-63.53,-42.35,5,2023,10,Oct,26-35,True
845,2023-01-06,2023-01-09,CUST845,Male,54,North,Clothing,Priority,1,500,15.0,500,425.0,233.75,33.58,157.67,37.1,4,2023,1,Jan,46-55,False
846,2023-09-22,2023-09-25,CUST846,Male,42,North,Beauty,Express,1,50,15.0,50,42.5,20.4,44.28,-22.18,-52.19,2,2023,9,Sep,36-45,True
847,2023-04-08,2023-04-11,CUST847,Female,18,South,Electronics,Standard,4,300,,1200,1140.0,706.8,85.55,347.65,30.5,11,2023,4,Apr,18-25,False
848,2023-02-13,2023-02-16,CUST848,Female,63,South,Clothing,Standard,3,25,,75,71.25,39.19,36.8,-4.74,-6.65,10,2023,2,Feb,56-64,True
849,2023-05-04,2023-05-05,CUST849,Male,32,East,Clothing,Economy,2,25,0.0,50,50.0,27.5,16.15,6.35,12.7,13,2023,5,May,26-35,True
850,2023-07-28,2023-07-29,CUST850,Female,26,South,Beauty,Standard,2,500,10.0,1000,900.0,432.0,28.19,439.81,48.87,7,2023,7,Jul,26-35,False
851,2023-09-08,2023-09-10,CUST851,Male,32,East,Electronics,Economy,2,25,5.0,50,47.5,29.45,17.82,0.23,0.48,15,2023,9,Sep,26-35,True
852,2023-10-12,2023-10-14,CUST852,Female,41,South,Clothing,Express,1,300,0.0,300,300.0,165.0,39.62,95.38,31.79,2,2023,10,Oct,36-45,False
853,2023-05-04,2023-05-06,CUST853,Male,21,North,Beauty,Express,2,500,20.0,1000,800.0,384.0,75.33,340.67,42.58,2,2023,5,May,18-25,False
854,2023-12-20,2023-12-23,CUST854,Male,29,East,Clothing,Priority,1,50,20.0,50,40.0,22.0,42.79,-24.79,-61.98,5,2023,12,Dec,26-35,True
855,2023-09-01,2023-09-04,CUST855,Male,54,East,Beauty,Express,1,25,5.0,25,23.75,11.4,34.07,-21.72,-91.45,2,2023,9,Sep,46-55,True
856,2023-11-27,2023-11-28,CUST856,Male,54,North,Electronics,Economy,4,30,10.0,120,108.0,66.96,30.21,10.83,10.03,19,2023,11,Nov,46-55,True
857,2023-12-31,2024-01-01,CUST857,Male,60,East,Electronics,Economy,2,25,15.0,50,42.5,26.35,9.98,6.17,14.52,14,2023,12,Dec,56-64,True
858,2023-09-09,2023-09-11,CUST858,Male,23,East,Electronics,Express,2,50,0.0,100,100.0,62.0,63.11,-25.11,-25.11,1,2023,9,Sep,18-25,True
859,2023-08-18,2023-08-19,CUST859,Female,56,,Electronics,Standard,3,500,25.0,1500,1125.0,697.5,25.84,401.66,35.7,6,2023,8,Aug,56-64,False
860,2023-01-09,2023-01-10,CUST860,Male,63,East,Clothing,Express,4,50,10.0,200,180.0,99.0,148.04,-67.04,-37.24,1,2023,1,Jan,56-64,True
861,2023-02-17,2023-02-18,CUST861,Female,41,West,Clothing,Economy,3,30,25.0,90,67.5,37.12,32.4,-2.02,-2.99,17,2023,2,Feb,36-45,True
862,2023-05-31,2023-06-01,CUST862,Male,28,North,Electronics,Standard,4,300,0.0,1200,1200.0,744.0,51.21,404.79,33.73,6,2023,5,May,26-35,False
864,2023-07-27,2023-07-29,CUST864,Female,51,South,Electronics,Priority,1,500,5.0,500,475.0,294.5,33.7,146.8,30.91,4,2023,7,Jul,46-55,False
865,2023-12-21,2023-12-23,CUST865,Female,42,West,Clothing,Priority,1,300,5.0,300,285.0,156.75,29.79,98.46,34.55,3,2023,12,Dec,36-45,False
866,2023-05-05,2023-05-06,CUST866,Male,24,North,Electronics,Standard,1,50,25.0,50,37.5,23.25,17.86,-3.61,-9.63,7,2023,5,May,18-25,True
867,2023-06-06,2023-06-08,CUST867,Male,21,North,Electronics,Priority,1,500,15.0,500,425.0,263.5,31.95,129.55,30.48,3,2023,6,Jun,18-25,False
868,2023-12-06,2023-12-09,CUST868,Female,25,South,Electronics,Economy,1,300,25.0,300,225.0,139.5,9.83,75.67,33.63,13,2023,12,Dec,18-25,False
869,2023-10-25,2023-10-26,CUST869,Male,37,East,Beauty,Standard,3,500,0.0,1500,1500.0,720.0,38.41,741.59,49.44,10,2023,10,Oct,36-45,False
870,2023-07-08,2023-07-11,CUST870,Female,46,South,Electronics,Standard,4,30,15.0,120,102.0,63.24,56.01,-17.25,-16.91,6,2023,7,Jul,46-55,True
871,2023-08-31,2023-09-02,CUST871,Male,62,North,Beauty,Economy,2,30,0.0,60,60.0,28.8,22.09,9.11,15.18,9,2023,8,Aug,56-64,True
872,2023-10-11,2023-10-13,CUST872,Female,63,West,Beauty,Standard,3,25,0.0,75,75.0,36.0,72.27,-33.27,-44.36,8,2023,10,Oct,56-64,True
873,2023-09-29,2023-10-02,CUST873,Female,27,South,Electronics,Economy,4,25,20.0,100,80.0,49.6,44.13,-13.73,-17.16,19,2023,9,Sep,26-35,True
875,2023-08-06,2023-08-07,CUST875,Female,51,South,Electronics,Standard,4,500,5.0,2000,1900.0,1178.0,85.06,636.94,33.52,6,2023,8,Aug,46-55,False
876,2023-10-09,2023-10-12,CUST876,Male,43,East,Clothing,Economy,4,30,0.0,120,120.0,66.0,29.15,24.85,20.71,17,2023,10,Oct,36-45,True
879,2023-12-26,2023-12-28,CUST879,Male,23,North,Clothing,Standard,1,30,15.0,30,25.5,14.03,18.05,-6.58,-25.8,10,2023,12,Dec,18-25,True
880,2023-08-21,2023-08-24,CUST880,Male,22,North,Beauty,Express,2,500,0.0,1000,1000.0,480.0,74.89,445.11,44.51,1,2023,8,Aug,18-25,False
881,2023-05-19,2023-05-22,CUST881,Male,22,North,Electronics,Standard,1,300,15.0,300,255.0,158.1,13.64,83.26,32.65,6,2023,5,May,18-25,False
882,2023-06-06,2023-06-07,CUST882,Female,64,South,Electronics,Standard,2,25,25.0,50,37.5,23.25,45.07,-30.82,-82.19,9,2023,6,Jun,56-64,True
883,2023-05-09,2023-05-11,CUST883,Male,40,East,Electronics,Economy,1,500,10.0,500,450.0,279.0,4.86,166.14,36.92,17,2023,5,May,36-45,False
884,2023-04-29,2023-04-30,CUST884,Female,26,West,Clothing,Standard,2,30,5.0,60,57.0,31.35,18.42,7.23,12.68,8,2023,4,Apr,26-35,True
885,2023-03-03,2023-03-05,CUST885,Female,52,West,Clothing,Priority,4,30,15.0,120,102.0,56.1,79.45,-33.55,-32.89,3,2023,3,Mar,46-55,True
886,2023-04-09,2023-04-10,CUST886,Male,37,North,Electronics,Standard,3,300,0.0,900,900.0,558.0,71.98,270.02,30.0,7,2023,4,Apr,36-45,False
888,2023-03-03,2023-03-04,CUST888,Female,52,South,Electronics,Standard,4,25,10.0,100,90.0,55.8,59.84,-25.64,-28.49,6,2023,3,Mar,46-55,True
889,2023-10-02,2023-10-04,CUST889,Female,35,West,Electronics,Economy,1,50,20.0,50,40.0,24.8,10.3,4.9,12.25,19,2023,10,Oct,26-35,True
891,2023-04-05,2023-04-08,CUST891,Male,41,East,Electronics,Standard,3,300,25.0,900,675.0,418.5,40.94,215.56,31.93,11,2023,4,Apr,36-45,False
892,2023-04-09,2023-04-11,CUST892,Male,20,East,Electronics,Standard,1,50,0.0,50,50.0,31.0,19.79,-0.79,-1.58,8,2023,4,Apr,18-25,True
893,2023-04-21,2023-04-22,CUST893,Male,49,North,Electronics,Standard,1,50,25.0,50,37.5,23.25,21.11,-6.86,-18.29,9,2023,4,Apr,46-55,True
895,2023-05-22,2023-05-24,CUST895,Female,55,West,Clothing,Standard,4,30,5.0,120,114.0,62.7,42.31,8.99,7.89,6,2023,5,May,46-55,True
897,2023-09-26,2023-09-27,CUST897,Female,64,South,Electronics,Express,2,50,20.0,100,80.0,49.6,103.13,-72.73,-90.91,2,2023,9,Sep,56-64,True
898,2023-11-02,2023-11-03,CUST898,Female,42,West,Clothing,Standard,3,30,0.0,90,90.0,49.5,38.41,2.09,2.32,7,2023,11,Nov,36-45,True
899,2023-05-25,2023-05-28,CUST899,Male,26,East,Clothing,Priority,2,300,20.0,600,480.0,264.0,58.96,157.04,32.72,5,2023,5,May,26-35,False
900,2023-02-21,2023-02-23,CUST900,Male,21,East,Clothing,Priority,2,30,0.0,60,60.0,33.0,38.03,-11.03,-18.38,5,2023,2,Feb,18-25,True
901,2023-04-10,2023-04-11,CUST901,Male,31,North,Electronics,Standard,1,30,0.0,30,30.0,18.6,10.17,1.23,4.1,9,2023,4,Apr,26-35,True
902,2023-06-01,2023-06-04,CUST902,Female,54,West,Beauty,Standard,1,50,20.0,50,40.0,19.2,21.01,-0.21,-0.52,8,2023,6,Jun,46-55,True
903,2023-04-27,2023-04-29,CUST903,Female,51,South,Beauty,Standard,4,50,5.0,200,190.0,91.2,32.0,66.8,35.16,6,2023,4,Apr,46-55,False
904,2023-07-04,2023-07-06,CUST904,Male,28,East,Clothing,Priority,1,500,0.0,500,500.0,275.0,29.25,195.75,39.15,4,2023,7,Jul,26-35,False
905,2023-04-02,2023-04-05,CUST905,Male,58,East,Beauty,Priority,1,300,0.0,300,300.0,144.0,32.11,123.89,41.3,3,2023,4,Apr,56-64,False
906,2023-06-04,2023-06-07,CUST906,Female,20,South,Clothing,Express,1,50,5.0,50,47.5,26.13,32.19,-10.82,-22.78,1,2023,6,Jun,18-25,True
908,2023-12-29,2023-12-31,CUST908,Male,46,East,Beauty,Priority,4,300,20.0,1200,960.0,460.8,96.42,402.78,41.96,3,2023,12,Dec,46-55,False
